DIAGNOSTIC,PS32K,CACHESIZE,HAVE_STATISTICS,PS16K,HAVE_REPLICATION,PS8K,HAVE_CRYPTO,HAVE_SEQUENCE,CS16MB,PS1K,HAVE_VERIFY,CS32MB,HAVE_HASH,CS64MB,PAGESIZE,CS512MB,PS4K,PERFORMANCE
0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,5.815808462
0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,10.91570532
0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,10.89609049
0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,10.90294745
0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,10.92219408
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,21.25651895
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,21.26058623
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,21.29800062
0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,21.25280754
0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,2.028609432
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2.023664641
0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,2.02582559
0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,2.026752564
0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,38.93999234
0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,39.0532459
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,39.02999249
0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,39.0335925
0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,5.822014615
0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,5.823748692
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,5.837002462
0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,5.839386179
0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,10.92122184
0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,10.91721995
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,10.92121623
0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,10.91508582
1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,19.96454008
1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,19.98219465
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,19.99099276
1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,19.99141861
1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,3.28505
1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,3.286479333
1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,3.286510436
1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,3.283799923
1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,37.64913542
1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,37.58675808
1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,37.60594413
1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,37.59008259
1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,6.537153897
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,6.538431027
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,6.536423526
1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,6.527271105
1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,10.74745926
1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,10.73383923
1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,10.74499761
1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,10.72787871
1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,19.99040613
1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,19.95081618
1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,19.9481139
1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,19.93439621
1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,3.293209359
1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,3.289730282
1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,3.280897821
1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,3.281442179
1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,37.58605146
1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,37.63926495
1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,37.56206595
1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,37.6229487
1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,6.544703641
1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,6.531094846
1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,6.530975216
1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,6.527847237
1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,10.72276818
1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,10.73227936
1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,10.73352554
1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,10.73789949
1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,19.92075226
1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,19.92699011
1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,19.96625644
1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,19.92248129
1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,3.298814718
1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,3.297892514
1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,3.29025959
1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,3.287460077
1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,37.6509277
1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,37.6708986
1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,37.70242979
1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,37.63197205
1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,6.55022159
1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,6.550136179
1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,6.551865154
1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,6.54143159
1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,10.74892169
1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,10.73250715
1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,10.73738379
1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,10.73809084
0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,20.00938011
0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,19.97156185
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,20.02152342
0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,20.01468172
0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,3.245909769
0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,3.241060641
0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,3.238914846
0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,3.247248077
0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,37.82382618
0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,37.85125336
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,37.82475844
0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,37.78769318
0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,6.533827154
0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,6.53415075
0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,6.519335641
0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,6.516458658
0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,10.7327083
0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,10.73449921
0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,10.73775195
0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,10.74807693
0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,20.00283008
0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,20.01033866
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,20.01777542
0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,19.97433734
0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,3.250255282
0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,3.240302923
0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,3.237424872
0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,3.239120231
0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,37.77099745
0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,37.80916777
0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,37.81292549
0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,37.82698954
0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,6.513998205
0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,6.51599041
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,6.516331514
0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,6.528687205
0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,10.75394131
0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,10.73007592
0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,10.73348167
0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,10.74095956
1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,19.90854851
1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,19.9482783
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,19.90889889
1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,19.90456297
1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,3.280762103
1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,3.279270282
1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,3.275127333
1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,3.275403077
1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,37.60323767
1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,37.6526223
1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,37.682353
1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,37.66102043
1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,6.534529949
1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,6.528920385
1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,6.529904718
1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,6.515277763
1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,10.73962571
1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,10.70652703
1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,10.70997069
1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,10.71526779
0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,20.00140869
0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,19.97238192
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,19.97009508
0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,20.01478014
0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,3.244126026
0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,3.241249359
0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,3.237652718
0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,3.237437026
0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,37.76157251
0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,37.76299626
0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,37.8252473
0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,37.8013905
0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,6.540663744
0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,6.524771
0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,6.529029487
0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,6.531866744
0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,10.74268547
0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,10.73048192
0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,10.72920044
0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,10.73199077
1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,19.99732089
1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,19.97872489
1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,19.97546534
1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,19.99619753
1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,3.285200897
1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,3.28810741
1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,3.281729308
1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,3.285163846
1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,37.60591597
1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,37.66417555
1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,37.63309224
1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,37.63234668
1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,6.517839051
1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,6.550357154
1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,6.531679605
1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,6.521524641
1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,10.76239459
1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,10.72662653
1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,10.73624426
1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,10.73781577
1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,19.95318238
1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,19.97209411
1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,19.93999949
1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,19.97119387
1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,3.268753974
1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,3.271027282
1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,3.269185513
1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,3.268899923
1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,37.60810141
1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,37.65383472
1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,37.55577108
1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,37.60096434
1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,6.504620564
1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,6.511661769
1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,6.50672159
1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,6.508307923
1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,10.73858795
1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,10.71331531
1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,10.7103387
1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,10.71853913
1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,19.95916011
1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,19.96495761
1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,19.94796482
1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,19.96430441
1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,3.28455759
1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,3.285266231
1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,3.280100564
1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,3.280916821
1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,37.718553
1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,37.71964422
1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,37.65276138
1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,37.71720376
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,6.538421179
1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,6.530098564
1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,6.533583051
1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,6.524064974
1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,10.75344265
1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,10.74816197
1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,10.729516
1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,10.727516
0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,19.97347408
0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,19.97670651
0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,19.97418416
0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,19.98119746
0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,3.200795026
0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,3.212456513
0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,3.204231487
0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,3.198969538
0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,37.80259232
0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,37.80349443
0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,37.84133618
0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,37.82847721
0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,6.505356333
0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,6.494473526
0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,6.503779579
0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,6.493647846
0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,10.71840067
0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,10.72144677
0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,10.72132746
0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,10.74186554
0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,20.02073695
0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,19.99856803
0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,19.98329036
0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,20.01909651
0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,3.231487564
0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,3.232799051
0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,3.226697846
0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,3.226692385
0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,37.76167959
0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,37.86335167
0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,37.83588966
0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,37.83378397
0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,6.514531974
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,6.517414462
0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,6.534376795
0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,6.527211974
0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,10.73794241
0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,10.73134482
0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,10.73315821
0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,10.75878918
1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,19.95687025
1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,19.94966495
1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,19.96142562
1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,19.94681216
1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,3.313548308
1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,3.316576154
1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,3.310979641
1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,3.319601154
1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,37.66774239
1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,37.73544085
1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,37.72956832
1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,37.74353505
1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,6.559564154
1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,6.552413436
1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,6.555236256
1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,6.547986667
1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,10.75216162
1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,10.77014097
1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,10.75169618
1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,10.74896131
0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,19.99622813
0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,20.00973364
0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,19.98075616
0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,20.01879665
0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,3.206639564
0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,3.206389103
0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,3.206371564
0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,3.204200128
0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,37.83636074
0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,37.82820646
0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,37.84897168
0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,37.83678092
0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,6.517087054
0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,6.504926923
0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,6.507064974
0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,6.50682659
0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,10.72237472
0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,10.71889763
0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,10.72417242
0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,10.723519
0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,20.03185895
0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,20.027798
0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,20.02684403
0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,20.024596
0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,3.225139026
0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,3.227673
0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,3.227915462
0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,3.222186667
0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,37.84273554
0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,37.77915049
0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,37.83160105
0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,37.83927932
0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,6.512115641
0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,6.513790744
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,6.521425895
0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,6.525094103
0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,10.73536044
0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,10.73939728
0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,10.73643292
0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,10.75635941
0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,19.98236192
0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,19.98772553
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,20.02387103
0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,20.02159232
